Dealer;Company;VIP;FEIN;DNI;Peripherals;Service Name;Owner;Unit ID;Unit;Unit Type;Carrier;Monthly Fee;Billing Group;Billing Period;Last Srv Paid Until;Service Paid Until;Serial #;Phone Number;Sim Number;IMEI;Bill To;Status;Last Event;Assigned To Company;Last Event Date;Last Contact On;Last Event Address
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;3642;D0G-753/CUST.LELY;GenX 656BV;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;000003942121;;;355233058263193;;Active;Power Cut;12/7/2020 8:12:28 AM;2/8/2018 9:54:50 AM;2/8/2018 9:57:57 AM;El Sol
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;368W;368W JOSE;GenX 656BV;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003942219;940305511;8951100320165884609F;355233058225606;;Active;Input 3 OFF;2/8/2019 9:43:35 AM;2/8/2019 1:32:13 PM;2/8/2019 1:33:10 PM;Av Pe-1s Km 142, San Vicente De Cañete, Cañete, Lima [Province], Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;3694;3694;GenX 656BV;CLARO-PE;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003942227;;;355233058225580;;Active;;2/3/2019 6:25:25 AM;12/28/2018 4:32:44 PM;8/29/2018 1:23:37 PM;7791 NW 46TH ST
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;369R;AQP 369R WILLIAM;GenX 656BV;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/13/2018 12:00:00 AM;000003942246;941671404;8951101632046404368;355233058570936;;Active;First Fix;4/22/2019 5:15:32 AM;9/25/2018 6:49:11 PM;9/25/2018 6:50:58 PM;Av Pablo Carriquirry, San Isidro, Lima, Lima [Province]
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;370C;370C;GenX 656BV;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;5/23/2021 3:09:47 PM;6/22/2021 3:09:47 PM;000003962197;953814331;8951101632045961194F;353816056236765;;Active;Input 3 OFF;5/21/2021 10:37:07 AM;3/23/2021 4:58:45 PM;3/23/2021 4:59:01 PM;Carr. Panamericana Sur, Peru
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;370G;370G;GenX 656BV;CLARO-PE;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/13/2018 12:00:00 AM;000003942270;987660549;8951100120102854537F;355233058570662;;Active;Parked;5/11/2019 9:03:11 AM;4/28/2019 6:41:04 PM;4/28/2019 10:49:19 PM;Huay-Huay-18, Yauli, Jauja, Junín, Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;370L;F7P-881/MARCIAL;GenX 656BV;CLARO-PE;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003942275;987660283;8951100120102854396F;355233058265453;;Active;First Fix;5/23/2018 7:44:03 AM;4/9/2017 5:57:05 AM;4/9/2017 5:57:03 AM;Pe-3sf-71, Tambobamba, Cotabambas, Apurímac, Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;370Z;LIMA 370Z FERNANDO;GenX 656BV;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003960492;965407898;895110163925514221;353816054126695;;Active;First Fix;1/24/2019 5:55:32 AM;3/8/2019 3:27:42 PM;3/8/2019 3:28:51 PM;Av Pablo Carriquirry, San Isidro, Lima, Lima [Province]
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;3711;F3T-880;GenX 656BV;CLARO-PE;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;000003942291;;;355233058570944;;Active;Parked;12/7/2020 6:34:49 AM;7/9/2022 11:00:00 AM;7/9/2022 11:00:41 AM;Av Bausate Y Meza, La Victoria, Lima, Lima [Province]
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;375I;D8F-895/RETIRADO;GenX 656B;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;000003910885;;8951100320123091008F;357852038178268;;Active;Travel Stop;12/7/2020 8:14:26 AM;3/14/2016 7:00:08 PM;3/14/2016 7:00:09 PM;Pe-1nc, Huayllay, Pasco, Pasco
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;421B;421B;Enfora UDP-ACK-BIN;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;7/28/2021 9:46:26 PM;8/27/2021 9:46:26 PM;NSA01224B1567;987660506;8951100120102867547;012642000903067;;Active;Power Cut;8/16/2021 6:06:42 AM;8/28/2019 8:28:47 PM;8/28/2019 8:33:34 PM;Via Principal, Ate Vitarte, Lima, Lima [Province]
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;421D;D5W-799;Enfora UDP-ACK-BIN;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;NS421077b1473;966452880;8951100320123090992;011722002108831;;Active;Ignition OFF;12/7/2020 8:11:53 AM;4/10/2018 1:41:58 PM;4/10/2018 1:45:38 PM;Carretera Panamericana Sur , Pucusana, Departamento de Lima,
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;421J;421J;Enfora UDP-ACK-BIN;;29,99;;Monthly;7/22/2024 12:00:00 AM;7/21/2025 12:00:00 AM;122;12;8951100120102858082F;011252001085129;;Active;;12/6/2024 8:28:41 AM;11/1/2024 4:13:08 PM;12/6/2024 9:15:59 AM;7791 NW 46TH ST
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;4421;AXJ-917 Baños 3.2M;GenX 656B;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;6/10/2020 8:12:17 PM;7/9/2020 8:12:17 PM;000003910138;989745143;8951101632045961780;357852038322999;;Active;Parked;7/18/2020 12:38:07 PM;6/10/2020 3:13:19 PM;6/10/2020 3:13:41 PM;Calle Antigua de Samegua, Moquegua, Peru
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;4423;PER-4423 WILLIAM;GenX 656B;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003951966;;4106628;359394052978602;;Active;First Fix;7/10/2018 12:10:13 PM;9/12/2018 2:34:50 PM;9/12/2018 2:36:15 PM;Av Pe-34 A-18, Cerro Colorado, Arequipa, Arequipa, Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;462D;420D JOSE;GenX 656BV;CLARO-PE;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003946753;987659669;8951100120102870350F;359394053213884;;Active;Power Cut;2/7/2019 2:16:18 PM;2/7/2019 4:48:07 PM;2/7/2019 4:49:09 PM;Sucre
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;462O;cajamarca 462O crist;GenX 656BV;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003946764;940305491;8951100320165884492F;359394053213397;;Active;Power Cut;1/25/2019 12:29:13 PM;1/25/2019 4:59:45 PM;1/25/2019 5:00:05 PM;11 De Febrero-56, Cajamarca, Cajamarca, Cajamarca
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;462R;LIMA 462R JHON PER;GenX 656BV;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034406988;977145623;8951101639305446220F;353161075888068;;Active;Power Cut;1/22/2019 3:34:51 AM;7/23/2019 12:13:15 PM;7/23/2019 12:17:25 PM;Av Pablo Carriquirry, San Isidro, Lima, Lima [Province]
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;462U;AMD-797;GenX 656BV;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;000003946770;940305506;8951100320165884583F;359394053154617;;Active;Ignition OFF;12/7/2020 8:03:27 AM;9/6/2019 9:42:01 AM;9/6/2019 9:47:52 AM;Titanes-50, Chorrillos, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;462W;462W;GenX 656BV;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/21/2020 4:32:49 PM;2/20/2020 4:32:49 PM;000034424174;913112873;8951100312213725397F;358014096300859;;Active;Input 3 OFF;1/21/2020 8:23:58 AM;7/9/2020 5:25:14 PM;7/9/2020 5:25:30 PM;Via Principal-68, San Martin De Porres, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;462X;LIM 462X LDELACRUZ;GenX 656BV;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/13/2018 12:00:00 AM;000003946773;;;359394053214676;;Active;First Fix;4/22/2019 5:21:51 AM;7/5/2018 12:32:49 PM;7/5/2018 12:34:47 PM;Av Manuel Valle-51, Lurin, Lima, Lima [Province]
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;463L;463L;GenX 656B;MOVISTAR PE;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000003953238;949975184;8951065121401972866;359394056092616;;Active;First Fix;2/17/2019 6:41:41 AM;11/18/2019 4:25:40 PM;11/18/2019 4:33:20 PM;Carr. Panamericana Sur, Pucusana, Peru
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;484Z;B3Q-805;GenX 656BV;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;000003947844;;;359394053113258;;Active;Drive;12/7/2020 6:37:41 AM;8/9/2020 7:26:41 PM;8/9/2020 7:26:48 PM;Carretera Nestor Gambetta 338, Callao 07046, Peru
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;485H;D8O-726 Camioneta;GenX 656BV;CLARO-PE;29,99;INTERNAL USE;Monthly;10/22/2020 12:00:00 AM;11/21/2020 12:00:00 AM;000003947853;940305538;8951100320165884716F;359394053118562;;Active;Parked;10/21/2020 2:54:41 PM;2/6/2020 1:01:33 PM;2/6/2020 1:02:08 PM;Av Pe-34 A-54, Cerro Colorado, Arequipa, Arequipa
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;485M;C3R-707;GenX 656BV;CLARO-PE;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;000003947858;940305360;8951100320165883767F;359394053180273;;Active;Parked;12/7/2020 6:37:02 AM;6/12/2025 9:37:00 AM;6/12/2025 9:38:12 AM;Via Principal, Yurimaguas, Alto Amazonas, Loreto, Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;485O;B8Q-723/CUST.TFRANCS;GenX 656BV;CLARO-PE;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;000003947860;940305363;8951100320165883783F;359394053210484;;Active;First Fix;12/7/2020 8:09:02 AM;5/24/2018 11:14:16 AM;5/24/2018 11:19:33 AM;Av Pablo Carriquirry, San Isidro, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;498L;498L PERDIDA;Queclink GV55Lite;MOVISTAR PE;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;862193021646211;964027507;066141403033037;862193021646211;TSO TRANSITO LABORATORIO;Active;Input 1 OFF;7/11/2018 11:21:40 AM;6/14/2018 7:32:17 PM;6/14/2018 7:32:48 PM;Av Canta Callao-10, San Martin De Porres, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;498P;498P;Queclink GV55Lite;CLARO-PE;29,99;INTERNAL USE;Monthly;11/14/2019 12:00:00 AM;12/13/2019 12:00:00 AM;862193021646401;944574266;8951100320166022209F;862193021646401;;Active;Idle - Stop;11/20/2019 5:39:24 AM;7/4/2019 11:10:14 AM;7/4/2019 11:14:22 AM;Via Principal-49, Villa El Salvador, Lima, Lima [Province]
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;501T;D7G-872;Queclink GV55Lite;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;862193021645213;;;862193021645213;;Active;Parked;12/7/2020 6:36:22 AM;5/8/2024 9:55:30 AM;5/8/2024 9:55:55 AM;V762+RGQ, Yungay 02160, Peru
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;504T;F0N-804/DESINSTALADO;Queclink GV55Lite;CLARO-PE;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;862193021651401;;;862193021651401;;Active;Parked;12/7/2020 8:14:26 AM;3/14/2016 4:33:38 PM;3/14/2016 4:33:41 PM;Las Malvinas-79, Lurin, Lima, Lima [Province]
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;505B;F0F-872/BAJA;Queclink GV55Lite;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;862193021435987;;8951100129124108905F;862193021435987;;Active;Idle - Stop;12/7/2020 6:49:20 AM;8/6/2019 10:43:21 AM;8/6/2019 10:48:00 AM;Carretera Interoceanica 1470, Peru
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;505J;C7W-580/susp.tempora;Queclink GV55Lite;CLARO-PE;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;862193021651252;;;862193021651252;;Active;Parked;12/7/2020 6:37:40 AM;8/28/2020 7:00:11 PM;8/28/2020 7:00:32 PM;Guzman-59, San Juan De Miraflores, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;505K;B0U-835;Queclink GV55Lite;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;862193021446265;;8951100129124209182F;862193021446265;;Active;Parked;12/7/2020 6:48:39 AM;11/15/2019 9:07:15 AM;11/15/2019 9:14:38 AM;Sur Via Libre-82, Lurin, Lima, Lima [Province]
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;506C;F0G-725/BAJA;Queclink GV55Lite;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;862193021436340;;8951100129124108996F;862193021436340;;Active;Idle - Stop;12/7/2020 6:49:20 AM;8/6/2019 11:59:15 AM;8/6/2019 12:04:03 PM;Isaac Recavarren-90, Santa Anita, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;506M;F0F-797/BAJA;Queclink GV55Lite;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;862193021435524;;;862193021435524;;Active;Idle - Stop;12/7/2020 6:50:29 AM;2/24/2019 5:19:06 PM;2/24/2019 5:20:39 PM;Diez Canseco-38, Tiabaya, Arequipa, Arequipa, Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;506P;D5D-772/BAJA;Queclink GV55Lite;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;862193021647441;;;862193021647441;;Active;Drive;12/7/2020 6:37:03 AM;5/19/2023 8:22:12 AM;5/19/2023 8:23:11 AM;Via Tournavista, Tournavista, Puerto Inca, Huánuco, Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;506Q;C1L-213/suspencion;Queclink GV55Lite;CLARO-PE;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;862193021647938;;;862193021647938;;Active;Parked;12/7/2020 6:38:07 AM;4/30/2020 4:17:08 AM;4/30/2020 4:17:58 AM;Av Revolucion, Comas, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;506S;Porter 61;Queclink GV55Lite;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;862193021439070;;'8951101330030989698;862193021439070;;Active;Parked;12/7/2020 6:37:39 AM;9/26/2020 5:11:30 AM;9/26/2020 5:11:39 AM;Machu Picchu-61, Chorrillos, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;51A8;LIM 51A8 ANTONY;GenX 656BV;CLARO-PE;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/13/2018 12:00:00 AM;000003951121;944574453;8951100320166024072F;359394052441015;TSO TRANSITO LABORATORIO;Active;Ignition OFF;4/22/2019 5:25:22 AM;7/13/2018 8:28:35 PM;7/13/2018 8:29:58 PM;Av De La Torre Manuel, Santa Anita, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;521N;521N;GenX 656BV;CLARO-PE;29,99;INTERNAL USE;Monthly;10/26/2021 12:00:00 AM;11/25/2021 12:00:00 AM;000003951179;00;00;359394052439480;;Active;First Fix;10/29/2021 11:13:13 AM;12/30/2017 5:15:01 PM;12/30/2017 5:17:36 PM;Av Pe-1s, Villa El Salvador, Lima, Lima [Province]
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;MDVR - 006000AE44, Fatigue Sensor, Panic Button,;PLAN PROFESIONAL;Client;562K;562K ANTHONY;GenX 656BV;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/13/2018 12:00:00 AM;000003951555;944118318;8951100220154275209F;359394052415712;;Active;First Fix;8/1/2019 11:49:18 AM;7/31/2019 2:37:26 PM;7/31/2019 2:37:40 PM;1133 Carretera Central
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;562M;562M;GenX 656B;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;9/18/2019 9:58:09 PM;10/17/2019 9:58:09 PM;000003953566;980990660;8951100129124107295F;359394056248598;;Active;Input 3 OFF;9/19/2019 11:55:29 AM;9/19/2019 3:44:49 PM;9/19/2019 3:50:47 PM;Av Lm-114-72, Lurigancho, Lima, Lima [Province]
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;585H;A6G-899;GenX 656BV;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;000003952127;;;359394052984220;;Active;Tilt Detected;12/7/2020 6:50:09 AM;2/26/2019 12:21:12 PM;2/26/2019 12:22:40 PM;Via Principal, Puente Piedra, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;585Q;CHICL 585Q FERNANDO;GenX 656BV;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/13/2018 12:00:00 AM;000034422818;989229971;895110163026808170;358014091231000;;Active;First Fix;4/22/2019 5:19:53 AM;7/24/2018 4:45:47 PM;7/24/2018 4:47:29 PM;Av Pablo Carriquirry, San Isidro, Lima, Lima [Province]
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;585W;TRUJ 585W ALDAIR;GenX 656B;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/13/2018 12:00:00 AM;000003910738;965350182;8951101330030990761;357852038165802;;Active;Ignition OFF;4/22/2019 5:31:43 AM;8/10/2018 10:56:26 AM;8/10/2018 10:56:39 AM;Av Pe-1n Km 1030, Piura, Piura, Piura
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;588T;Porter 58;Queclink GV55Lite;MOVISTAR PE;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;SD214106894456;;;862193021894456;;Active;Parked;12/7/2020 6:50:30 AM;2/18/2019 2:34:06 PM;2/18/2019 2:34:48 PM;Machu Picchu-88, Chorrillos, Lima, Lima [Province]
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;588V;D4I-874/BAJA;Queclink GV55Lite;MOVISTAR PE;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;SD214116906698;;;862193021906698;;Active;Parked;12/7/2020 6:50:30 AM;2/18/2019 2:32:09 PM;2/18/2019 2:33:09 PM;Av Proceres, San Juan De Lurigancho, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;599Y;599Y;CalAmp 2630 - HSPA -LMU26H3001-G1000;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;10/22/2020 12:00:00 AM;11/21/2020 12:00:00 AM;4764322118;961299047;8951100312213772738;358077091595997;;Active;Parked;11/9/2020 5:49:40 AM;11/5/2020 9:28:25 AM;11/5/2020 9:28:46 AM;Data Moved to unit 0JEY
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;605S;Porter 63;Queclink GV55Lite;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;SD214099869813;;8951100329183050358F;862193021869813;;Active;Drive;12/7/2020 6:48:40 AM;10/16/2019 10:09:59 AM;10/16/2019 10:17:39 AM;Alameda San Marcos-46, Chorrillos, Lima, Lima [Province]
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;605V;Porter 65;Queclink GV55Lite;MOVISTAR PE;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;SD214099861497;;;862193021861497;;Active;Idle - Stop;12/7/2020 6:50:29 AM;2/18/2019 2:38:52 PM;2/18/2019 2:39:37 PM;Bayovar Sur-65, Surco, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;613F;Porter 66;Queclink GV55Lite;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;SD214099861414;;;862193021861414;;Active;Parked;12/7/2020 6:49:46 AM;5/13/2019 3:54:27 AM;5/13/2019 3:57:05 AM;Machu Picchu-11, Chorrillos, Lima, Lima [Province], Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;619E;ABC-719/BAJA;Queclink GV55Lite;;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;SD214116913231;;;862193021913231;;Active;Parked;12/7/2020 6:51:55 AM;1/4/2019 5:58:07 PM;1/4/2019 5:58:21 PM;Av El Pacifico Km 427, Nuevo Chimbote, Santa, Ancash, Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;619W;ACQ-852/BAJA;Queclink GV55Lite;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;SD214099810023;;8951100129124107022F;862193021810023;;Active;Parked;12/7/2020 8:13:31 AM;4/22/2017 11:35:41 PM;4/22/2017 11:36:16 PM;Lirios-88, Callao, Callao, Callao, Perú
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;622B;622B;GenX 656B;MOVISTAR PE;29,99;INTERNAL USE;Monthly;1/1/1900 12:00:00 AM;8/13/2018 12:00:00 AM;000003953595;949643159;8951065121401972197;359394056228806;;Active;Ignition ON;6/27/2019 12:39:33 PM;6/21/2019 11:39:53 AM;6/21/2019 11:43:20 AM;Mercaderes-46, Villa Maria Del Triunfo, Lima, Lima [Province]
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;622F;AFY-625 Minivan;GenX 656B;MOVISTAR PE;29,99;INTERNAL USE;Monthly;9/25/2019 3:47:52 PM;10/24/2019 3:47:52 PM;000003953591;949635017;8951064121301659697;359394056266764;;Active;Power Cut;10/10/2019 10:24:07 AM;10/7/2019 5:44:51 PM;10/7/2019 5:51:38 PM;South America, Ancash
TSO Mobile Peru;TSO TRANSITO LABORATORIO;False;.;;Panic Button,;PLAN PROFESIONAL;Client;622L;622L;GenX 656B;CLARO-PE TSO;29,99;INTERNAL USE;Monthly;12/5/2020 12:00:00 AM;1/4/2021 12:00:00 AM;000003953585;123654789;21449874563;359394056266681;;Active;Input 3 OFF;12/7/2020 8:09:21 AM;4/10/2018 10:11:48 PM;4/10/2018 10:15:27 PM;Av Pablo Carriquirry, San Isidro, Lima, Lima [Province]
